timestamp,time_offset_seconds,rr_interval_ms,pr_interval_ms,p_wave_amplitude_mv,t_wave_amplitude_mv,morphology_score,heart_rate_bpm,is_artifact
2026-04-24T10:23:21.798,1401.798,790.875,156.9033,0.1734,0.3231,0.9462,75.87,0
2026-04-24T10:23:23.372,1403.372,1084.5041,94.821,0.034,0.1437,0.5824,55.32,1
2026-04-24T10:23:24.456,1404.457,798.0731,152.8823,0.1307,0.2871,0.913,75.18,0
2026-04-24T10:23:25.254,1405.255,885.3046,158.9138,0.1313,0.2707,0.8949,67.77,0
2026-04-24T10:23:26.139,1406.14,743.6023,156.3471,0.127,0.3743,0.9933,80.69,0
2026-04-24T10:23:26.883,1406.884,765.1288,161.613,0.1305,0.2722,0.9248,78.42,0
2026-04-24T10:23:27.648,1407.649,808.2195,171.5345,0.1312,0.3498,0.8851,74.24,0
2026-04-24T10:23:28.456,1408.457,811.8474,152.729,0.1804,0.324,0.9104,73.91,0
2026-04-24T10:23:29.268,1409.269,885.2926,154.0042,0.1294,0.3073,0.9366,67.77,0
2026-04-24T10:23:30.986,1410.986,784.1281,149.3192,0.0987,0.2308,0.9003,76.52,0
2026-04-24T10:23:32.469,1412.47,811.1561,156.3351,0.1593,0.273,0.9202,73.97,0
2026-04-24T10:23:33.281,1413.281,868.1321,151.3473,0.2085,0.2614,0.9243,69.11,0
2026-04-24T10:23:34.149,1414.149,779.7365,144.7253,0.1212,0.3864,0.9385,76.95,0
2026-04-24T10:23:34.928,1414.929,750.1791,171.3753,0.1736,0.2706,0.9212,79.98,0
2026-04-24T10:23:36.538,1416.538,799.5603,175.3132,0.1255,0.3467,0.9196,75.04,0
2026-04-24T10:23:37.337,1417.338,791.4218,173.3347,0.1279,0.2421,0.8902,75.81,0
2026-04-24T10:23:38.129,1418.129,1337.5616,184.9066,0.03,0.5332,0.7641,44.86,1
2026-04-24T10:23:39.466,1419.467,763.7304,153.2324,0.143,0.3254,0.9217,78.56,0
2026-04-24T10:23:40.230,1420.23,816.1399,166.6333,0.1823,0.3055,0.965,73.52,0
2026-04-24T10:23:41.046,1421.047,841.4561,170.3292,0.1076,0.4243,0.9437,71.3,0
2026-04-24T10:23:41.888,1421.888,830.8641,156.081,0.1524,0.3123,0.8944,72.21,0
2026-04-24T10:23:42.718,1422.719,889.9144,139.2825,0.1659,0.2848,0.8956,67.42,0
2026-04-24T10:23:44.504,1424.505,302.3638,197.6613,0.1537,0.4793,0.8203,198.44,1
2026-04-24T10:23:44.806,1424.807,578.8846,136.8752,0.2404,0.2562,0.5156,103.65,1
2026-04-24T10:23:45.385,1425.386,832.4197,154.3984,0.1747,0.4211,0.9541,72.08,0
2026-04-24T10:23:46.218,1426.218,882.8981,179.6332,0.0527,0.014,0.5417,67.96,1
2026-04-24T10:23:47.101,1427.101,793.8658,147.6595,0.1575,0.2917,0.9148,75.58,0
2026-04-24T10:23:47.894,1427.895,792.8998,199.0544,0.1492,0.2964,0.9599,75.67,0
2026-04-24T10:23:48.687,1428.688,774.9628,153.6924,0.1373,0.2399,0.9478,77.42,0
2026-04-24T10:23:50.198,1430.198,762.3236,162.2512,0.1608,0.2453,0.9458,78.71,0
2026-04-24T10:23:50.960,1430.96,831.2543,146.7814,0.08,0.1678,0.9556,72.18,0
2026-04-24T10:23:51.791,1431.792,862.3975,149.5147,0.1601,0.2661,0.8976,69.57,0
2026-04-24T10:23:52.654,1432.654,842.011,168.1582,0.1666,0.3239,0.9303,71.26,0
2026-04-24T10:23:53.496,1433.496,758.1971,163.8474,0.123,0.2749,0.9063,79.14,0
2026-04-24T10:23:54.254,1434.254,766.8649,155.316,0.1304,0.2013,0.9568,78.24,0
2026-04-24T10:23:55.852,1435.853,870.1911,124.2492,0.1724,0.2244,0.9204,68.95,0
2026-04-24T10:23:56.723,1436.723,822.2363,146.6531,0.1217,0.3542,0.9382,72.97,0
2026-04-24T10:23:58.260,1438.261,896.6897,152.7191,0.1842,0.2634,0.9445,66.91,0
2026-04-24T10:23:59.157,1439.158,763.6992,177.0694,0.1368,0.2453,0.916,78.56,0
2026-04-24T10:23:59.921,1439.921,781.4142,133.9754,0.1622,0.1764,0.9176,76.78,0
2026-04-24T10:24:00.702,1440.703,771.2119,215.7241,0.0272,0.0648,0.474,77.8,1
2026-04-24T10:24:01.473,1441.474,786.4536,153.2668,0.1849,0.2858,0.9354,76.29,0
2026-04-24T10:24:02.260,1442.26,797.1608,166.8784,0.1808,0.347,0.9076,75.27,0
2026-04-24T10:24:03.057,1443.058,913.3822,166.1463,0.1483,0.3151,0.9611,65.69,0
2026-04-24T10:24:04.698,1444.699,816.9938,136.889,0.1168,0.2978,0.8924,73.44,0
2026-04-24T10:24:05.515,1445.516,761.7232,167.205,0.1096,0.296,0.9444,78.77,0
2026-04-24T10:24:07.074,1447.075,748.9688,155.1919,0.1476,0.4177,0.9524,80.11,0
2026-04-24T10:24:07.823,1447.824,804.1991,138.5678,0.1315,0.2611,0.9463,74.61,0
2026-04-24T10:24:08.628,1448.628,878.8884,132.1264,0.132,0.3046,0.9437,68.27,0
2026-04-24T10:24:09.506,1449.507,749.3658,165.3513,0.1492,0.2104,0.9619,80.07,0
2026-04-24T10:24:10.256,1450.256,838.8805,148.8923,0.1713,0.2865,0.9984,71.52,0
2026-04-24T10:24:11.095,1451.095,772.1136,144.5195,0.1229,0.3892,1.0,77.71,0
2026-04-24T10:24:11.867,1451.867,851.439,155.8117,0.1918,0.3319,0.8955,70.47,0
2026-04-24T10:24:14.316,1454.317,776.4112,145.0128,0.1409,0.2734,0.9336,77.28,0
2026-04-24T10:24:15.803,1455.804,813.9432,170.3659,0.1589,0.3224,0.9789,73.72,0
2026-04-24T10:24:16.617,1456.618,811.4606,160.2111,0.1426,0.3123,0.8975,73.94,0
2026-04-24T10:24:17.429,1457.429,804.1811,163.0202,0.1634,0.3402,0.9245,74.61,0
2026-04-24T10:24:18.233,1458.233,1004.983,195.1846,0.0522,0.0587,0.288,59.7,1
2026-04-24T10:24:19.238,1459.238,749.9354,158.2146,0.1199,0.2856,0.9701,80.01,0
2026-04-24T10:24:19.988,1459.988,799.7684,135.0347,0.1291,0.3745,0.9098,75.02,0
2026-04-24T10:24:21.601,1461.602,902.6342,145.4257,0.1185,0.2193,0.9243,66.47,0
2026-04-24T10:24:23.137,1463.137,728.8133,134.4583,0.1666,0.3458,0.9007,82.33,0
2026-04-24T10:24:23.866,1463.866,768.4959,141.1592,0.2077,0.275,0.9275,78.07,0
2026-04-24T10:24:24.634,1464.635,880.8437,149.583,0.1693,0.3645,0.9128,68.12,0
2026-04-24T10:24:25.515,1465.516,801.2564,156.1725,0.1718,0.3126,0.9167,74.88,0
2026-04-24T10:24:26.316,1466.317,873.0589,170.2359,0.1367,0.2129,0.8821,68.72,0
2026-04-24T10:24:27.189,1467.19,773.9339,159.4626,0.1361,0.2339,0.9756,77.53,0
2026-04-24T10:24:27.963,1467.964,819.9887,153.2504,0.1181,0.3434,0.9315,73.17,0
2026-04-24T10:24:28.783,1468.784,864.3666,177.6843,0.1475,0.2962,0.9358,69.41,0
2026-04-24T10:24:29.648,1469.648,769.0527,142.2297,0.1589,0.3367,0.9586,78.02,0
2026-04-24T10:24:32.023,1472.023,764.026,120.0,0.1267,0.2903,0.8574,78.53,0
2026-04-24T10:24:32.787,1472.787,744.2692,149.8373,0.1366,0.315,0.9438,80.62,0
2026-04-24T10:24:34.339,1474.339,803.7857,141.0335,0.1929,0.3144,0.9094,74.65,0
2026-04-24T10:24:35.877,1475.878,816.8787,153.2207,0.1404,0.4014,0.9355,73.45,0
2026-04-24T10:24:36.694,1476.695,726.4597,139.7485,0.1521,0.3214,0.9253,82.59,0
2026-04-24T10:24:37.421,1477.421,789.7966,181.4638,0.1798,0.3189,0.925,75.97,0
2026-04-24T10:24:38.210,1478.211,837.1627,151.1902,0.1033,0.2997,0.963,71.67,0
2026-04-24T10:24:39.048,1479.048,786.3075,171.698,0.1199,0.2915,0.897,76.31,0
2026-04-24T10:24:39.834,1479.834,726.8279,179.6237,0.121,0.1802,0.9084,82.55,0
2026-04-24T10:24:40.561,1480.561,700.1267,162.0734,0.1739,0.4283,0.9327,85.7,0
2026-04-24T10:24:42.044,1482.045,880.2127,169.0451,0.1723,0.3786,0.9703,68.17,0
2026-04-24T10:24:43.710,1483.711,796.5431,150.2611,0.1404,0.3263,0.9223,75.33,0
2026-04-24T10:24:44.507,1484.507,713.1143,156.5283,0.1686,0.2898,0.9267,84.14,0
2026-04-24T10:24:45.220,1485.22,802.7177,146.0339,0.119,0.3017,0.9644,74.75,0
2026-04-24T10:24:46.022,1486.023,891.0649,135.1017,0.1673,0.3146,0.9252,67.34,0
2026-04-24T10:24:47.702,1487.702,787.2696,164.5665,0.159,0.3277,0.9562,76.21,0
2026-04-24T10:24:48.489,1488.49,730.0945,167.6727,0.1115,0.2959,0.8998,82.18,0
2026-04-24T10:24:49.219,1489.22,744.8006,169.3056,0.1424,0.249,0.9492,80.56,0
2026-04-24T10:24:49.964,1489.964,713.4664,153.1288,0.165,0.268,0.9419,84.1,0
2026-04-24T10:24:50.677,1490.678,813.6323,155.5815,0.1652,0.2845,0.9551,73.74,0
2026-04-24T10:24:51.491,1491.492,866.4316,150.7054,0.1167,0.2971,0.9309,69.25,0
2026-04-24T10:24:52.358,1492.358,751.4925,166.292,0.1306,0.2855,0.8908,79.84,0
2026-04-24T10:24:53.109,1493.11,849.3554,270.0,0.1773,0.3893,0.6201,70.64,1
2026-04-24T10:24:53.958,1493.959,835.5613,164.3483,0.1449,0.2415,0.9467,71.81,0
2026-04-24T10:24:54.794,1494.794,604.4546,155.4648,0.0322,0.0031,0.4284,99.26,1
2026-04-24T10:24:55.398,1495.399,823.3755,162.5527,0.0944,0.3817,0.9014,72.87,0
2026-04-24T10:24:56.222,1496.222,733.9756,158.654,0.1395,0.1831,0.8712,81.75,0
2026-04-24T10:24:56.956,1496.956,767.7816,143.7089,0.2256,0.3047,0.9311,78.15,0
2026-04-24T10:24:57.724,1497.724,785.6876,178.0405,0.127,0.4199,0.8959,76.37,0
2026-04-24T10:24:58.509,1498.51,777.115,154.3989,0.1733,0.264,0.9294,77.21,0
2026-04-24T10:24:59.286,1499.287,738.7765,148.4917,0.1513,0.347,0.9361,81.22,0
2026-04-24T10:25:00.025,1500.026,831.8453,185.2358,0.1321,0.2714,0.8972,72.13,0
2026-04-24T10:25:00.857,1500.857,826.9058,159.5788,0.1481,0.2936,0.9232,72.56,0
2026-04-24T10:25:01.684,1501.684,737.4842,192.3799,0.1884,0.3513,0.9107,81.36,0
2026-04-24T10:25:03.287,1503.288,794.829,133.3988,0.1727,0.3585,0.9485,75.49,0
2026-04-24T10:25:04.898,1504.898,735.2329,165.4489,0.148,0.2794,0.9279,81.61,0
2026-04-24T10:25:05.633,1505.633,748.886,134.3279,0.2407,0.2738,0.9981,80.12,0
2026-04-24T10:25:06.382,1506.382,775.4126,148.587,0.1651,0.3584,0.9175,77.38,0
2026-04-24T10:25:07.157,1507.158,808.8256,171.7703,0.102,0.4321,0.9753,74.18,0
2026-04-24T10:25:07.966,1507.967,804.8802,183.5231,0.1988,0.331,0.9507,74.55,0
2026-04-24T10:25:08.771,1508.771,802.6087,138.0631,0.08,0.3816,0.897,74.76,0
2026-04-24T10:25:09.574,1509.574,801.1678,147.1424,0.1367,0.2615,0.881,74.89,0
2026-04-24T10:25:10.375,1510.375,761.2745,148.8598,0.1331,0.2733,0.9689,78.82,0
2026-04-24T10:25:11.136,1511.137,759.5257,175.1365,0.1891,0.3097,0.937,79.0,0
2026-04-24T10:25:11.896,1511.896,808.0095,142.2632,0.1613,0.2835,0.9135,74.26,0
2026-04-24T10:25:12.704,1512.704,821.7888,181.2709,0.0263,0.088,0.7501,73.01,1
2026-04-24T10:25:13.525,1513.526,815.5726,149.8153,0.124,0.2827,0.9646,73.57,0
2026-04-24T10:25:14.341,1514.341,907.1678,186.8752,0.1138,0.3287,0.4109,66.14,1
2026-04-24T10:25:16.048,1516.049,817.636,170.1341,0.1761,0.2848,0.9111,73.38,0
2026-04-24T10:25:16.866,1516.866,870.3741,150.0118,0.1275,0.3805,0.9764,68.94,0
2026-04-24T10:25:17.736,1517.737,763.7387,150.3926,0.1728,0.4494,0.9178,78.56,0
2026-04-24T10:25:18.500,1518.5,817.2863,155.8286,0.13,0.205,0.9341,73.41,0
2026-04-24T10:25:20.871,1520.871,748.4593,175.13,0.1283,0.2664,0.9625,80.16,0
2026-04-24T10:25:21.619,1521.62,771.6853,168.2538,0.1237,0.236,0.8883,77.75,0
2026-04-24T10:25:22.391,1522.392,792.0451,193.1265,0.0394,0.0292,0.4692,75.75,1
2026-04-24T10:25:23.183,1523.184,783.7151,197.3911,0.1686,0.3753,0.9569,76.56,0
2026-04-24T10:25:24.662,1524.663,836.9706,182.2015,0.1591,0.3733,0.9289,71.69,0
2026-04-24T10:25:25.499,1525.499,863.0469,144.6223,0.2002,0.2355,0.9189,69.52,0
2026-04-24T10:25:26.362,1526.363,815.8024,164.4838,0.1487,0.3385,0.9114,73.55,0
2026-04-24T10:25:27.178,1527.178,781.7781,158.256,0.1617,0.3892,0.9174,76.75,0
2026-04-24T10:25:27.960,1527.96,911.4866,159.0773,0.1119,0.2723,0.9149,65.83,0
2026-04-24T10:25:28.871,1528.872,480.0,180.9038,0.2671,0.02,0.6873,125.0,1
2026-04-24T10:25:29.351,1529.352,718.9543,166.3919,0.1569,0.3242,0.9428,83.45,0
2026-04-24T10:25:30.070,1530.071,745.1331,153.8665,0.1718,0.3098,0.8881,80.52,0
2026-04-24T10:25:30.815,1530.816,797.5641,176.8402,0.08,0.2243,0.9218,75.23,0
2026-04-24T10:25:31.613,1531.613,830.799,168.6799,0.1449,0.2437,0.9414,72.22,0
2026-04-24T10:25:32.444,1532.444,810.1399,165.7191,0.0839,0.3147,0.9261,74.06,0
2026-04-24T10:25:33.254,1533.254,772.0214,179.3654,0.1941,0.343,0.9131,77.72,0
2026-04-24T10:25:34.026,1534.026,825.4949,159.329,0.1544,0.4132,0.9741,72.68,0
2026-04-24T10:25:34.851,1534.852,780.4661,148.5053,0.1754,0.3001,0.8894,76.88,0
2026-04-24T10:25:35.632,1535.632,799.4774,182.8009,0.0833,0.1911,0.7948,75.05,1
2026-04-24T10:25:36.431,1536.432,766.4044,138.6692,0.1032,0.3447,0.9074,78.29,0
2026-04-24T10:25:37.198,1537.198,795.0757,148.2523,0.1474,0.1587,0.9045,75.46,0
2026-04-24T10:25:39.593,1539.593,845.0092,197.9786,0.1432,0.4145,0.9725,71.01,0
2026-04-24T10:25:40.438,1540.438,847.9795,142.1742,0.1602,0.2161,0.9085,70.76,0
2026-04-24T10:25:41.286,1541.286,745.3264,147.7626,0.1046,0.2539,0.9819,80.5,0
2026-04-24T10:25:42.031,1542.031,795.2869,169.9006,0.1474,0.1883,0.9173,75.44,0
2026-04-24T10:25:42.826,1542.827,856.3621,159.8932,0.1361,0.3556,0.9175,70.06,0
2026-04-24T10:25:43.683,1543.683,785.1715,156.1119,0.1427,0.2855,0.926,76.42,0
2026-04-24T10:25:44.468,1544.468,825.7705,153.309,0.1257,0.3135,0.9469,72.66,0
2026-04-24T10:25:45.294,1545.294,826.2094,152.9736,0.1632,0.2453,0.9008,72.62,0
2026-04-24T10:25:47.733,1547.734,895.253,168.8296,0.16,0.3681,0.9158,67.02,0
2026-04-24T10:25:48.628,1548.629,790.7569,128.3847,0.1598,0.3566,0.9495,75.88,0
2026-04-24T10:25:49.419,1549.42,830.7628,154.3584,0.1565,0.3526,0.9473,72.22,0
2026-04-24T10:25:50.250,1550.251,646.9635,128.1949,0.0547,0.0683,0.5133,92.74,1
2026-04-24T10:25:50.897,1550.897,899.8757,144.8655,0.1422,0.3032,0.9157,66.68,0
2026-04-24T10:25:51.797,1551.797,834.8908,128.0775,0.2035,0.2605,0.9073,71.87,0
2026-04-24T10:25:52.632,1552.632,693.2653,149.8922,0.1579,0.2546,0.9396,86.55,0
2026-04-24T10:25:53.325,1553.325,878.0719,145.2064,0.1003,0.3519,0.9391,68.33,0
2026-04-24T10:25:54.203,1554.204,833.1041,166.5288,0.14,0.3487,0.895,72.02,0
2026-04-24T10:25:55.036,1555.037,730.6779,143.8945,0.1532,0.2683,0.883,82.12,0
2026-04-24T10:25:55.767,1555.767,834.8328,174.2119,0.363,0.2993,0.7535,71.87,1
2026-04-24T10:25:56.602,1556.602,802.5571,154.716,0.166,0.3957,0.9126,74.76,0
2026-04-24T10:25:58.554,1558.555,839.5401,161.6066,0.1286,0.3466,0.9115,71.47,0
2026-04-24T10:25:59.394,1559.394,912.146,164.9731,0.1639,0.3441,0.8777,65.78,0
2026-04-24T10:26:00.306,1560.306,882.5464,139.5963,0.1352,0.2404,0.9273,67.99,0
2026-04-24T10:26:01.188,1561.189,892.5912,219.7601,0.0189,0.0827,0.4221,67.22,1
2026-04-24T10:26:02.081,1562.082,747.9206,199.5211,0.1609,0.3086,0.8929,80.22,0
2026-04-24T10:26:02.829,1562.829,789.9448,178.4781,0.1444,0.2974,0.9912,75.95,0
2026-04-24T10:26:03.619,1563.619,740.926,162.2731,0.1193,0.2124,0.8891,80.98,0
2026-04-24T10:26:04.360,1564.36,895.1454,184.7217,0.2041,0.2918,0.9357,67.03,0
2026-04-24T10:26:05.977,1565.977,821.6297,171.2858,0.1313,0.2795,0.9188,73.03,0
2026-04-24T10:26:06.799,1566.799,830.9586,161.903,0.1135,0.2232,0.9308,72.21,0
2026-04-24T10:26:07.630,1567.63,794.0317,158.8978,0.1177,0.2347,0.9203,75.56,0
2026-04-24T10:26:09.240,1569.241,825.8149,190.3096,0.0823,0.2593,0.9313,72.66,0
2026-04-24T10:26:10.066,1570.067,886.4349,177.3842,0.1094,0.3466,0.9529,67.69,0
2026-04-24T10:26:10.953,1570.953,765.9535,171.5385,0.1312,0.228,0.928,78.33,0
2026-04-24T10:26:12.552,1572.552,798.7069,168.2639,0.147,0.3789,0.9369,75.12,0
2026-04-24T10:26:13.350,1573.351,799.4681,140.1795,0.152,0.2915,0.9236,75.05,0
2026-04-24T10:26:14.150,1574.15,761.8471,159.4829,0.1163,0.2013,0.8993,78.76,0
2026-04-24T10:26:14.912,1574.912,868.527,142.0362,0.1987,0.2887,0.8994,69.08,0
2026-04-24T10:26:15.780,1575.781,731.0995,151.4993,0.08,0.335,0.9209,82.07,0
2026-04-24T10:26:16.511,1576.512,760.2932,160.26,0.1313,0.4061,0.9163,78.92,0
2026-04-24T10:26:18.126,1578.127,652.2191,171.1192,0.1269,0.2688,0.9498,91.99,0
2026-04-24T10:26:19.589,1579.59,820.6945,165.9136,0.1711,0.3392,0.9124,73.11,0
2026-04-24T10:26:20.410,1580.41,884.0908,167.0404,0.1721,0.425,0.9778,67.87,0
2026-04-24T10:26:21.294,1581.294,843.8272,160.7775,0.2019,0.2801,0.9387,71.1,0
2026-04-24T10:26:22.138,1582.138,832.0107,176.2206,0.1614,0.2948,0.9838,72.11,0
2026-04-24T10:26:22.970,1582.97,780.5095,134.2126,0.1279,0.2569,0.9319,76.87,0
2026-04-24T10:26:23.750,1583.751,812.3974,163.9829,0.127,0.2619,0.9135,73.86,0
2026-04-24T10:26:24.563,1584.563,749.6054,181.5397,0.1275,0.1783,0.9513,80.04,0
2026-04-24T10:26:25.312,1585.313,788.2085,150.3332,0.1393,0.3365,0.9502,76.12,0
2026-04-24T10:26:26.101,1586.101,830.1326,140.4733,0.1397,0.2791,0.9307,72.28,0
2026-04-24T10:26:26.931,1586.931,800.6247,162.9945,0.1628,0.2578,0.9762,74.94,0
2026-04-24T10:26:27.731,1587.732,805.7292,151.6424,0.153,0.3477,0.9719,74.47,0
2026-04-24T10:26:28.537,1588.538,875.5614,161.47,0.1183,0.1705,0.9205,68.53,0
2026-04-24T10:26:29.413,1589.413,830.9095,147.4772,0.186,0.3449,0.9593,72.21,0
2026-04-24T10:26:30.243,1590.244,785.3404,169.1268,0.1253,0.2828,0.926,76.4,0
2026-04-24T10:26:31.029,1591.029,808.9638,175.4036,0.1709,0.3384,0.8962,74.17,0
2026-04-24T10:26:32.638,1592.639,761.8838,150.0312,0.1487,0.302,0.9346,78.75,0
2026-04-24T10:26:34.256,1594.257,861.3146,141.844,0.1608,0.1816,0.9038,69.66,0
2026-04-24T10:26:35.118,1595.118,755.2896,148.8083,0.1453,0.2826,0.8943,79.44,0
2026-04-24T10:26:35.873,1595.874,812.882,187.3931,0.1244,0.2701,0.9176,73.81,0
2026-04-24T10:26:36.686,1596.686,750.899,144.8754,0.1615,0.2662,0.9178,79.9,0
2026-04-24T10:26:37.437,1597.437,817.866,154.9386,0.151,0.3287,0.9505,73.36,0
2026-04-24T10:26:38.255,1598.255,888.5671,172.0108,0.1404,0.3552,0.9234,67.52,0
